_id,ZIP_CD,PATIENT_COUNT,POPULATION,PERCENTAGE
1,46502,Suppressed,Suppressed,Suppressed
2,46771,Suppressed,Suppressed,Suppressed
3,46922,Suppressed,Suppressed,Suppressed
4,46998,Suppressed,Suppressed,Suppressed
5,47034,Suppressed,Suppressed,Suppressed
6,47035,Suppressed,Suppressed,Suppressed
7,47434,Suppressed,Suppressed,Suppressed
8,47464,Suppressed,Suppressed,Suppressed
9,47869,Suppressed,Suppressed,Suppressed
10,47907,Suppressed,Suppressed,Suppressed
11,47916,Suppressed,Suppressed,Suppressed
12,47997,Suppressed,Suppressed,Suppressed
13,46045,Suppressed,Suppressed,Suppressed
14,46047,Suppressed,Suppressed,Suppressed
15,46063,Suppressed,Suppressed,Suppressed
16,46146,Suppressed,Suppressed,Suppressed
17,46508,Suppressed,Suppressed,Suppressed
18,46704,Suppressed,Suppressed,Suppressed
19,46946,Suppressed,Suppressed,Suppressed
20,46958,Suppressed,Suppressed,Suppressed
21,47160,Suppressed,Suppressed,Suppressed
22,47247,Suppressed,Suppressed,Suppressed
23,47337,Suppressed,Suppressed,Suppressed
24,47344,Suppressed,Suppressed,Suppressed
25,47361,Suppressed,Suppressed,Suppressed
26,47367,Suppressed,Suppressed,Suppressed
27,47420,Suppressed,Suppressed,Suppressed
28,47519,Suppressed,Suppressed,Suppressed
29,47552,Suppressed,Suppressed,Suppressed
30,47576,Suppressed,Suppressed,Suppressed
31,47836,Suppressed,Suppressed,Suppressed
32,47853,Suppressed,Suppressed,Suppressed
33,47863,Suppressed,Suppressed,Suppressed
34,47871,Suppressed,Suppressed,Suppressed
35,47880,Suppressed,Suppressed,Suppressed
36,47884,Suppressed,Suppressed,Suppressed
37,47925,Suppressed,Suppressed,Suppressed
38,47969,Suppressed,Suppressed,Suppressed
39,47982,Suppressed,Suppressed,Suppressed
40,46144,Suppressed,Suppressed,Suppressed
41,46183,Suppressed,Suppressed,Suppressed
42,47263,Suppressed,Suppressed,Suppressed
43,47282,Suppressed,Suppressed,Suppressed
44,47335,Suppressed,Suppressed,Suppressed
45,47382,Suppressed,Suppressed,Suppressed
46,47388,Suppressed,Suppressed,Suppressed
47,47437,Suppressed,Suppressed,Suppressed
48,47574,Suppressed,Suppressed,Suppressed
49,47580,Suppressed,Suppressed,Suppressed
50,47654,Suppressed,Suppressed,Suppressed
51,47860,Suppressed,Suppressed,Suppressed
52,46111,Suppressed,Suppressed,Suppressed
53,46117,Suppressed,Suppressed,Suppressed
54,46127,Suppressed,Suppressed,Suppressed
55,46345,Suppressed,Suppressed,Suppressed
56,46376,Suppressed,Suppressed,Suppressed
57,46381,Suppressed,Suppressed,Suppressed
58,46537,Suppressed,Suppressed,Suppressed
59,47224,Suppressed,Suppressed,Suppressed
60,47616,Suppressed,Suppressed,Suppressed
61,47980,Suppressed,Suppressed,Suppressed
62,46104,Suppressed,Suppressed,Suppressed
63,46110,Suppressed,Suppressed,Suppressed
64,46125,Suppressed,Suppressed,Suppressed
65,46290,Suppressed,Suppressed,Suppressed
66,46393,Suppressed,Suppressed,Suppressed
67,46595,Suppressed,Suppressed,Suppressed
68,46781,Suppressed,Suppressed,Suppressed
69,46786,Suppressed,Suppressed,Suppressed
70,46930,Suppressed,Suppressed,Suppressed
71,46957,Suppressed,Suppressed,Suppressed
72,46961,Suppressed,Suppressed,Suppressed
73,46967,Suppressed,Suppressed,Suppressed
74,46984,Suppressed,Suppressed,Suppressed
75,47016,Suppressed,Suppressed,Suppressed
76,47114,Suppressed,Suppressed,Suppressed
77,47354,Suppressed,Suppressed,Suppressed
78,47386,Suppressed,Suppressed,Suppressed
79,47453,Suppressed,Suppressed,Suppressed
80,47528,Suppressed,Suppressed,Suppressed
81,47550,Suppressed,Suppressed,Suppressed
82,47568,Suppressed,Suppressed,Suppressed
83,47837,Suppressed,Suppressed,Suppressed
84,47855,Suppressed,Suppressed,Suppressed
85,47861,Suppressed,Suppressed,Suppressed
86,47866,Suppressed,Suppressed,Suppressed
87,47983,Suppressed,Suppressed,Suppressed
88,47994,Suppressed,Suppressed,Suppressed
89,46103,Suppressed,Suppressed,Suppressed
90,46348,Suppressed,Suppressed,Suppressed
91,46377,Suppressed,Suppressed,Suppressed
92,46379,Suppressed,Suppressed,Suppressed
93,46731,Suppressed,Suppressed,Suppressed
94,46799,Suppressed,Suppressed,Suppressed
95,46920,Suppressed,Suppressed,Suppressed
96,46943,Suppressed,Suppressed,Suppressed
97,47123,Suppressed,Suppressed,Suppressed
98,47162,Suppressed,Suppressed,Suppressed
99,47226,Suppressed,Suppressed,Suppressed
100,47524,Suppressed,Suppressed,Suppressed
101,47596,Suppressed,Suppressed,Suppressed
102,47612,Suppressed,Suppressed,Suppressed
103,47854,Suppressed,Suppressed,Suppressed
104,47881,Suppressed,Suppressed,Suppressed
105,47955,Suppressed,Suppressed,Suppressed
106,47981,Suppressed,Suppressed,Suppressed
107,46915,Suppressed,Suppressed,Suppressed
108,46931,Suppressed,Suppressed,Suppressed
109,47116,Suppressed,Suppressed,Suppressed
110,47120,Suppressed,Suppressed,Suppressed
111,47351,Suppressed,Suppressed,Suppressed
112,47431,Suppressed,Suppressed,Suppressed
113,47522,Suppressed,Suppressed,Suppressed
114,47536,Suppressed,Suppressed,Suppressed
115,47537,Suppressed,Suppressed,Suppressed
116,47590,Suppressed,Suppressed,Suppressed
117,47640,Suppressed,Suppressed,Suppressed
118,47849,Suppressed,Suppressed,Suppressed
119,47857,Suppressed,Suppressed,Suppressed
120,47942,Suppressed,Suppressed,Suppressed
121,47949,Suppressed,Suppressed,Suppressed
122,47965,Suppressed,Suppressed,Suppressed
123,46057,Suppressed,Suppressed,Suppressed
124,46058,120,2149,5.583900
125,46150,Suppressed,Suppressed,Suppressed
126,46791,Suppressed,Suppressed,Suppressed
127,46913,Suppressed,Suppressed,Suppressed
128,46959,Suppressed,Suppressed,Suppressed
129,46987,Suppressed,Suppressed,Suppressed
130,46988,Suppressed,Suppressed,Suppressed
131,47010,Suppressed,Suppressed,Suppressed
132,47036,Suppressed,Suppressed,Suppressed
133,47270,Suppressed,Suppressed,Suppressed
134,47280,Suppressed,Suppressed,Suppressed
135,47325,Suppressed,Suppressed,Suppressed
136,47385,50,1612,3.101700
137,47449,Suppressed,Suppressed,Suppressed
138,47451,Suppressed,Suppressed,Suppressed
139,47465,Suppressed,Suppressed,Suppressed
140,47529,Suppressed,Suppressed,Suppressed
141,47578,Suppressed,Suppressed,Suppressed
142,47584,Suppressed,Suppressed,Suppressed
143,47597,Suppressed,Suppressed,Suppressed
144,47876,Suppressed,Suppressed,Suppressed
145,47943,Suppressed,Suppressed,Suppressed
146,46070,84,2351,3.572900
147,46162,Suppressed,Suppressed,Suppressed
148,46175,Suppressed,Suppressed,Suppressed
149,46745,61,1841,3.313400
150,46759,Suppressed,Suppressed,Suppressed
151,46974,28,1699,1.648000
152,47011,Suppressed,Suppressed,Suppressed
153,47017,Suppressed,Suppressed,Suppressed
154,47110,Suppressed,Suppressed,Suppressed
155,47223,Suppressed,Suppressed,Suppressed
156,47234,Suppressed,Suppressed,Suppressed
157,47244,Suppressed,Suppressed,Suppressed
158,47427,Suppressed,Suppressed,Suppressed
159,47469,35,1749,2.001100
160,47513,43,1841,2.335600
161,47516,Suppressed,Suppressed,Suppressed
162,47521,Suppressed,Suppressed,Suppressed
163,47551,Suppressed,Suppressed,Suppressed
164,47585,Suppressed,Suppressed,Suppressed
165,47966,Suppressed,Suppressed,Suppressed
166,47967,Suppressed,Suppressed,Suppressed
167,46076,32,1696,1.886700
168,46216,54,1697,3.182000
169,46301,Suppressed,Suppressed,Suppressed
170,46340,Suppressed,Suppressed,Suppressed
171,46365,Suppressed,Suppressed,Suppressed
172,46747,36,2693,1.336700
173,47003,Suppressed,Suppressed,Suppressed
174,47142,Suppressed,Suppressed,Suppressed
175,47339,Suppressed,Suppressed,Suppressed
176,47342,67,2693,2.487900
177,47369,Suppressed,Suppressed,Suppressed
178,47387,Suppressed,Suppressed,Suppressed
179,47468,Suppressed,Suppressed,Suppressed
180,47470,38,1735,2.190200
181,47514,127,1559,8.146200
182,47525,Suppressed,Suppressed,Suppressed
183,47535,Suppressed,Suppressed,Suppressed
184,47575,Suppressed,Suppressed,Suppressed
185,47577,Suppressed,Suppressed,Suppressed
186,47611,Suppressed,Suppressed,Suppressed
187,47619,52,1696,3.066000
188,47631,39,2042,1.909800
189,47637,31,1507,2.057000
190,47708,Suppressed,Suppressed,Suppressed
191,47832,Suppressed,Suppressed,Suppressed
192,47841,21,2138,0.982200
193,47929,Suppressed,Suppressed,Suppressed
194,47930,Suppressed,Suppressed,Suppressed
195,47974,Suppressed,Suppressed,Suppressed
196,46017,113,6025,1.875500
197,46035,Suppressed,Suppressed,Suppressed
198,46950,Suppressed,Suppressed,Suppressed
199,47135,Suppressed,Suppressed,Suppressed
200,47147,Suppressed,Suppressed,Suppressed
201,47163,32,1746,1.832700
202,47231,Suppressed,Suppressed,Suppressed
203,47264,Suppressed,Suppressed,Suppressed
204,47324,Suppressed,Suppressed,Suppressed
205,47360,36,1546,2.328500
206,47541,Suppressed,Suppressed,Suppressed
207,47557,Suppressed,Suppressed,Suppressed
208,47846,Suppressed,Suppressed,Suppressed
209,47848,32,1691,1.892300
210,47917,Suppressed,Suppressed,Suppressed
211,47921,Suppressed,Suppressed,Suppressed
212,47926,Suppressed,Suppressed,Suppressed
213,47940,Suppressed,Suppressed,Suppressed
214,47989,Suppressed,Suppressed,Suppressed
215,46068,50,2850,1.754300
216,46105,29,1928,1.504100
217,46156,Suppressed,Suppressed,Suppressed
218,46165,Suppressed,Suppressed,Suppressed
219,46531,Suppressed,Suppressed,Suppressed
220,46571,116,5532,2.096800
221,46702,25,2304,1.085000
222,46764,Suppressed,Suppressed,Suppressed
223,46766,Suppressed,Suppressed,Suppressed
224,46776,Suppressed,Suppressed,Suppressed
225,46788,68,3260,2.085800
226,46990,Suppressed,Suppressed,Suppressed
227,47038,15,1504,0.997300
228,47166,Suppressed,Suppressed,Suppressed
229,47281,Suppressed,Suppressed,Suppressed
230,47345,Suppressed,Suppressed,Suppressed
231,47352,Suppressed,Suppressed,Suppressed
232,47515,Suppressed,Suppressed,Suppressed
233,47531,Suppressed,Suppressed,Suppressed
234,47561,31,1588,1.952100
235,47588,Suppressed,Suppressed,Suppressed
236,47649,Suppressed,Suppressed,Suppressed
237,47833,Suppressed,Suppressed,Suppressed
238,47840,17,1500,1.133300
239,47858,Suppressed,Suppressed,Suppressed
240,47862,35,1610,2.173900
241,47941,Suppressed,Suppressed,Suppressed
242,47951,38,2252,1.687300
243,47968,Suppressed,Suppressed,Suppressed
244,47992,Suppressed,Suppressed,Suppressed
245,46049,Suppressed,Suppressed,Suppressed
246,46133,Suppressed,Suppressed,Suppressed
247,46147,58,3264,1.776900
248,46180,Suppressed,Suppressed,Suppressed
249,46763,31,1631,1.900600
250,46941,Suppressed,Suppressed,Suppressed
251,46986,28,1915,1.462100
252,46991,31,1797,1.725000
253,47115,41,2622,1.563600
254,47145,33,1998,1.651600
255,47230,37,2029,1.823500
256,47272,53,2041,2.596700
257,47273,29,1849,1.568400
258,47357,Suppressed,Suppressed,Suppressed
259,47373,59,2226,2.650400
260,47436,27,1663,1.623500
261,47527,56,1897,2.952000
262,47579,74,2659,2.783000
263,47581,73,3883,1.879900
264,47850,43,2456,1.750800
265,47922,48,1623,2.957400
266,47950,Suppressed,Suppressed,Suppressed
267,47977,43,2206,1.949200
268,47995,40,1743,2.294800
269,46030,59,3308,1.783500
270,46056,46,2246,2.048000
271,46065,86,3669,2.343900
272,46149,29,1890,1.534300
273,46374,Suppressed,Suppressed,Suppressed
274,46510,71,3631,1.955300
275,46532,42,1905,2.204700
276,46543,126,3654,3.448200
277,46737,146,7068,2.065600
278,46760,Suppressed,Suppressed,Suppressed
279,46917,42,1853,2.266500
280,46982,55,2573,2.137500
281,47326,24,2295,1.045700
282,47358,Suppressed,Suppressed,Suppressed
283,47523,129,3435,3.755400
284,47532,196,4627,4.236000
285,47598,76,3418,2.223500
286,47847,Suppressed,Suppressed,Suppressed
287,47859,Suppressed,Suppressed,Suppressed
288,47928,26,2047,1.270100
289,47948,Suppressed,Suppressed,Suppressed
290,47991,Suppressed,Suppressed,Suppressed
291,46039,Suppressed,Suppressed,Suppressed
292,46171,16,1695,0.943900
293,46524,59,2326,2.536500
294,46705,30,1583,1.895100
295,46730,Suppressed,Suppressed,Suppressed
296,46794,26,1587,1.638300
297,46798,19,1661,1.143800
298,46911,Suppressed,Suppressed,Suppressed
299,46939,36,2101,1.713400
300,46960,Suppressed,Suppressed,Suppressed
301,46979,111,4733,2.345200
302,46985,Suppressed,Suppressed,Suppressed
303,47020,Suppressed,Suppressed,Suppressed
304,47023,36,1636,2.200400
305,47030,38,1636,2.322700
306,47031,109,5368,2.030500
307,47037,72,4333,1.661600
308,47042,86,4504,1.909400
309,47137,Suppressed,Suppressed,Suppressed
310,47141,31,1668,1.858500
311,47175,Suppressed,Suppressed,Suppressed
312,47340,63,2914,2.161900
313,47341,38,2283,1.664400
314,47346,118,4082,2.890700
315,47356,134,5781,2.317900
316,47393,27,1704,1.584500
317,47456,Suppressed,Suppressed,Suppressed
318,47564,Suppressed,Suppressed,Suppressed
319,47615,27,1611,1.675900
320,46051,68,2826,2.406200
321,46160,94,6421,1.463900
322,46186,19,1753,1.083800
323,46205,641,25356,2.528000
324,46278,205,8197,2.500900
325,46311,960,20816,4.611800
326,46542,164,4198,3.906600
327,46555,75,2835,2.645500
328,46770,47,2716,1.730400
329,46773,90,3662,2.457600
330,46933,130,6414,2.026800
331,47032,101,3289,3.070800
332,47040,151,5480,2.755400
333,47041,119,6125,1.942800
334,47043,84,5250,1.600000
335,47124,96,4264,2.251400
336,47138,68,4373,1.554900
337,47164,79,3779,2.090500
338,47232,55,2839,1.937300
339,47320,154,4134,3.725200
340,47383,75,2960,2.533700
341,47394,198,8470,2.337600
342,47459,39,3795,1.027600
343,47471,47,2727,1.723500
344,47558,121,4406,2.746200
345,47613,79,2679,2.948800
346,47648,148,4373,3.384400
347,47868,24,2937,0.817100
348,47918,90,6321,1.423800
349,46148,75,5097,1.471400
350,46320,543,15508,3.501400
351,46327,457,12153,3.760300
352,46346,Suppressed,Suppressed,Suppressed
353,46349,98,3336,2.937600
354,46504,93,3413,2.724800
355,46554,100,4942,2.023400
356,46573,277,3565,7.769900
357,46590,173,4908,3.524800
358,46732,108,3169,3.408000
359,46740,52,4060,1.280700
360,46741,105,4647,2.259500
361,46746,152,4036,3.766100
362,46779,44,2166,2.031300
363,46785,26,1542,1.686100
364,46787,54,3893,1.387100
365,46910,96,3360,2.857100
366,46914,115,4908,2.343100
367,46928,92,4951,1.858200
368,46929,76,3214,2.364600
369,46938,67,3200,2.093700
370,47024,49,3226,1.518900
371,47118,38,3502,1.085000
372,47283,76,3386,2.244500
373,47305,73,4106,1.777800
374,47353,118,5879,2.007100
375,47405,48,4427,1.084200
376,47454,217,7688,2.822500
377,47638,160,3577,4.473000
378,47639,161,4069,3.956700
379,47725,657,15851,4.144800
380,47901,61,3518,1.733900
381,47923,79,3494,2.261000
382,47954,47,2220,2.117100
383,47993,64,3918,1.633400
384,46001,270,10459,2.581500
385,46048,31,2406,1.288400
386,46120,93,5954,1.561900
387,46130,41,2508,1.634700
388,46172,41,2427,1.689300
389,46182,80,1927,4.151500
390,46201,692,30962,2.234900
391,46382,45,2108,2.134700
392,46409,178,8932,1.992800
393,46570,Suppressed,Suppressed,Suppressed
394,46919,45,2390,1.882800
395,47108,32,2463,1.299200
396,47125,37,1658,2.231600
397,47177,Suppressed,Suppressed,Suppressed
398,47227,19,1598,1.188900
399,47235,29,1784,1.625500
400,47380,55,2004,2.744500
401,47384,29,2000,1.450000
402,47462,101,4871,2.073400
403,47713,418,11032,3.788900
404,47946,39,2044,1.908000
405,47975,Suppressed,Suppressed,Suppressed
406,47990,22,1627,1.352100
407,46041,874,23891,3.658200
408,46118,83,5015,1.655000
409,46167,140,6336,2.209500
410,46168,1004,30309,3.312500
411,46204,441,5125,8.604800
412,46241,874,30670,2.849600
413,46268,685,24965,2.743800
414,46322,781,23727,3.291600
415,46342,1085,31244,3.472600
416,46375,853,23820,3.581000
417,46530,1135,30614,3.707400
418,46534,310,11263,2.752300
419,46601,213,6090,3.497500
420,46613,521,10893,4.782800
421,46748,185,5134,3.603400
422,46765,185,5341,3.463700
423,46774,421,16008,2.629900
424,46795,146,5608,2.603400
425,46802,255,11086,2.300100
426,46989,87,5195,1.674600
427,46992,312,16759,1.861600
428,47220,121,5652,2.140800
429,47330,162,5755,2.814900
430,47610,172,5195,3.310800
431,47660,153,4934,3.100900
432,47904,336,16277,2.064200
433,47932,223,5357,4.162700
434,46034,138,6730,2.050500
435,46122,375,14671,2.556000
436,46176,752,27816,2.703400
437,46229,733,27262,2.688700
438,46310,404,13565,2.978200
439,46403,283,12601,2.245800
440,46507,343,9128,3.757600
441,46561,492,13343,3.687300
442,46565,214,7950,2.691800
443,46574,182,8339,2.182500
444,46635,286,6654,4.298100
445,46701,146,7979,1.829800
446,46711,119,7698,1.545800
447,46723,128,7692,1.664000
448,46738,193,7918,2.437400
449,46809,193,8947,2.157100
450,46814,378,12281,3.077900
451,46923,249,8048,3.093900
452,47167,234,15014,1.558500
453,47807,326,13045,2.499000
454,47872,144,8890,1.619700
455,47882,205,8430,2.431700
456,46031,36,2161,1.665800
457,46052,497,22060,2.252900
458,46113,308,14063,2.190100
459,46163,261,11963,2.181700
460,46164,48,3957,1.213000
461,46166,29,2306,1.257500
462,46184,272,11806,2.303900
463,46217,1037,29358,3.532200
464,46225,143,7319,1.953800
465,46260,1004,32406,3.098100
466,46303,408,14170,2.879300
467,46390,36,2796,1.287500
468,46501,127,3856,3.293500
469,46538,105,3867,2.715200
470,46784,52,2236,2.325500
471,46797,73,3957,1.844800
472,46803,303,9758,3.105100
473,46805,663,21306,3.111700
474,46816,705,18116,3.891500
475,46845,762,22117,3.445300
476,46901,812,37633,2.157600
477,46951,33,2170,1.520700
478,46978,47,2059,2.282600
479,46996,131,7139,1.834900
480,47102,182,7255,2.508600
481,47229,96,3231,2.971200
482,47265,368,20911,1.759800
483,47334,82,3263,2.513000
484,47336,59,3807,1.549700
485,47359,51,3143,1.622600
486,47433,36,4025,0.894400
487,47448,98,7505,1.305700
488,47520,43,3267,1.316100
489,47970,32,2034,1.573200
490,47987,64,4049,1.580600
491,46071,53,3417,1.551000
492,46075,163,2913,5.595600
493,46157,51,3639,1.401400
494,46161,78,2655,2.937800
495,46511,136,4435,3.066500
496,46536,80,3445,2.322200
497,46619,1203,21408,5.619300
498,46710,124,4679,2.650100
499,46792,51,3499,1.457500
500,46932,87,3448,2.523200
501,47106,123,4718,2.607000
502,47117,85,4429,1.919100
503,47129,708,19527,3.625700
504,47161,72,3735,1.927700
505,47250,354,21944,1.613100
506,47432,117,4537,2.578700
507,47512,83,3981,2.084900
508,47633,109,2542,4.287900
509,46556,576,7314,7.875300
510,46567,315,9405,3.349200
511,46777,180,6259,2.875800
512,46783,147,6396,2.298300
513,47060,162,6448,2.512400
514,47165,113,6438,1.755200
515,47306,71,6189,1.147100
516,47396,313,7030,4.452300
517,47441,309,9269,3.333600
518,47567,247,6021,4.102300
519,47885,270,9009,2.997000
520,46050,33,1706,1.934300
521,46115,25,1933,1.293300
522,46124,164,8127,2.017900
523,46371,72,3599,2.000500
524,46391,364,9726,3.742500
525,46392,173,7957,2.174100
526,46406,266,9900,2.686800
527,46539,74,2298,3.220100
528,46553,159,3428,4.638200
529,46617,514,9601,5.353600
530,46742,62,3488,1.777500
531,46767,451,8564,5.266200
532,46772,49,3411,1.436500
533,46819,266,8765,3.034700
534,46926,46,1708,2.693200
535,46940,54,2548,2.119300
536,46962,229,9728,2.354000
537,47022,65,3358,1.935600
538,47143,101,3015,3.349900
539,47348,253,9828,2.574200
540,47424,130,9525,1.364800
541,47429,118,7986,1.477500
542,47542,420,9622,4.364900
543,47553,193,8495,2.271900
544,47665,116,3637,3.189400
545,47838,90,4081,2.205300
546,47874,105,3414,3.075500
547,47944,34,3623,0.938400
548,46044,54,2965,1.821200
549,46064,396,17148,2.309300
550,46106,146,5928,2.462800
551,46121,81,5276,1.535200
552,46126,81,4668,1.735200
553,46181,101,4832,2.090200
554,46202,654,16335,4.003600
555,46347,75,4760,1.575600
556,46366,99,5791,1.709500
557,46404,503,17326,2.903100
558,46408,413,17030,2.425100
559,46562,120,4788,2.506200
560,46616,170,5667,2.999800
561,46721,124,5058,2.451500
562,46807,437,16072,2.719000
563,46936,158,5922,2.668000
564,46994,101,2684,3.763000
565,47126,99,4250,2.329400
566,47136,116,4178,2.776400
567,47140,50,2669,1.873300
568,47172,552,16059,3.437300
569,47243,114,5951,1.915600
570,47246,70,4342,1.612100
571,47368,80,2845,2.811900
572,47390,150,5310,2.824800
573,47438,120,4798,2.501000
574,47452,109,5359,2.033900
575,47635,107,5671,1.886700
576,47809,22,2687,0.818700
577,47952,51,2798,1.822700
578,47959,107,2822,3.791600
579,46011,359,16770,2.140700
580,46012,445,19414,2.292100
581,46013,374,17876,2.092100
582,46228,431,14755,2.921000
583,46240,513,18731,2.738700
584,46250,507,18546,2.733700
585,46319,565,18404,3.069900
586,46637,713,15314,4.655800
587,46703,482,18029,2.673400
588,46706,544,18630,2.920000
589,46733,529,18777,2.817200
590,46755,460,15062,3.054000
591,46808,416,19309,2.154400
592,46818,461,18790,2.453400
593,46975,324,14691,2.205400
594,47112,484,16722,2.894300
595,47170,365,14795,2.467000
596,47501,657,17535,3.746700
597,47720,746,17413,4.284100
598,47834,454,19215,2.362700
599,47960,441,15003,2.939400
600,46036,310,11663,2.657900
601,46040,342,9944,3.439200
602,46055,337,10193,3.306100
603,46173,221,11190,1.974900
604,46231,313,10440,2.998000
605,46259,278,11617,2.393000
606,46341,231,10426,2.215600
607,46373,522,13859,3.766500
608,46405,320,11746,2.724300
609,46506,342,10070,3.396200
610,46540,458,11702,3.913800
611,46615,451,14609,3.087100
612,46714,302,14645,2.062100
613,46761,302,12039,2.508500
614,47001,219,10422,2.101300
615,47006,242,11727,2.063600
616,47012,224,10188,2.198600
617,47111,447,14533,3.075700
618,47119,303,10911,2.777000
619,47122,274,9979,2.745700
620,47371,316,12226,2.584600
621,47446,228,9990,2.282200
622,47460,159,11471,1.386100
623,47586,245,10932,2.241100
624,47601,519,13896,3.734800
625,47620,527,13427,3.924900
626,47804,364,11020,3.303000
627,47842,223,10085,2.211200
628,47978,288,11793,2.442100
629,46107,289,12774,2.262400
630,46394,404,12258,3.295800
631,46407,275,12656,2.172800
632,46550,520,12311,4.223800
633,46582,457,12378,3.692000
634,47670,388,12352,3.141100
635,47805,417,12852,3.244600
636,47634,42,2382,1.763200
637,47666,Suppressed,Suppressed,Suppressed
638,47710,706,19527,3.615500
639,47803,605,21102,2.867000
640,47879,93,3302,2.816400
641,47920,40,2414,1.657000
642,46016,429,19225,2.231400
643,46062,751,29730,2.526000
644,46128,29,1949,1.487900
645,46135,583,20992,2.777200
646,46236,722,27294,2.645200
647,46312,1379,29698,4.643400
648,46323,893,22743,3.926400
649,46356,492,17524,2.807500
650,46614,1115,29573,3.770300
651,46743,50,1971,2.536700
652,46750,452,27221,1.660400
653,46793,69,4292,1.607600
654,46804,671,27245,2.462800
655,46825,792,27931,2.835500
656,46952,476,20308,2.343900
657,47018,130,4275,3.040900
658,47240,543,20832,2.606500
659,47260,29,1911,1.517500
660,47302,599,27592,2.170900
661,47327,114,4597,2.479800
662,47338,68,2827,2.405300
663,47355,41,2885,1.421100
664,47406,643,4730,13.594000
665,47421,735,27831,2.640900
666,47443,Suppressed,Suppressed,Suppressed
667,47562,139,4658,2.984100
668,47715,1027,27063,3.794800
669,47933,584,27937,2.090400
670,47957,40,1894,2.111900
671,47963,43,1949,2.206200
672,47971,32,1865,1.715800
673,46077,707,24512,2.884300
674,46158,479,23053,2.077800
675,46208,520,22239,2.338200
676,46214,802,24306,3.299500
677,46218,737,29028,2.538900
678,46221,609,26393,2.307400
679,46234,678,24810,2.732700
680,46256,544,23647,2.300500
681,46304,672,24207,2.776000
682,46321,837,23603,3.546100
683,46324,879,23165,3.794500
684,46517,1678,23764,7.061100
685,46528,1406,26104,5.386100
686,46563,1026,23599,4.347600
687,46580,816,21338,3.824100
688,46725,437,23080,1.893400
689,46806,988,23560,4.193500
690,46815,626,26522,2.360300
691,46947,2215,28866,7.673300
692,46953,574,24177,2.374100
693,46970,578,23766,2.432000
694,47025,535,22932,2.332900
695,47274,1015,28770,3.527900
696,47331,1004,23429,4.285200
697,47408,698,24776,2.817200
698,47712,1002,26012,3.852000
699,46074,773,26745,2.890200
700,46143,1384,48555,2.850300
701,46239,731,25345,2.884100
702,46545,863,25082,3.440700
703,46628,947,25650,3.692000
704,47130,1276,44722,2.853100
705,47150,1422,47472,2.995400
706,47201,931,41662,2.234600
707,47203,522,25806,2.022700
708,47303,950,25365,3.745300
709,47374,1321,46875,2.818100
710,47401,762,41011,1.858000
711,47404,537,21026,2.553900
712,47546,859,21009,4.088700
713,47591,735,26770,2.745600
714,46032,1211,42234,2.867300
715,46226,1117,43904,2.544100
716,46227,1718,57086,3.009400
717,46307,2210,60619,3.645700
718,46350,1105,43650,2.531500
719,46360,1005,43625,2.303700
720,46516,2064,33501,6.161000
721,46835,956,33604,2.844800
722,47906,2361,66972,3.525300
723,46033,801,34889,2.295800
724,46037,1184,35891,3.298800
725,46038,1105,37723,2.929200
726,46060,940,34708,2.708300
727,46112,917,33662,2.724100
728,46123,1051,31754,3.309800
729,46131,858,31036,2.764500
730,46140,792,38543,2.054800
731,46142,889,30413,2.923000
732,46151,567,30921,1.833700
733,46203,862,38950,2.213000
734,46219,895,33930,2.637700
735,46220,889,34830,2.552300
736,46222,1227,34044,3.604100
737,46224,1302,35094,3.710000
738,46235,946,30825,3.068900
739,46237,1119,39624,2.824000
740,46254,1274,38095,3.344200
741,46368,1174,38691,3.034200
742,46383,1038,39687,2.615400
743,46385,1116,38866,2.871400
744,46410,1373,38340,3.581100
745,46514,1992,40263,4.947400
746,46526,1962,30671,6.396900
747,46544,938,30759,3.049500
748,46902,735,35697,2.058900
749,47304,922,30516,3.021300
750,47362,1246,30243,4.119900
751,47403,569,30955,1.838100
752,47630,1400,34423,4.067000
753,47711,1119,31457,3.557200
754,47714,1128,34107,3.307200
755,47802,1155,34532,3.344700
756,47905,925,38910,2.377200
757,47909,959,39373,2.435600
758,46069,132,6664,1.980700
759,46072,215,9324,2.305800
760,46280,137,6793,2.016700
761,46402,148,6726,2.200400
762,46552,205,6834,2.999700
